Customer,full_addy,Latitude,Longitude,Partner,Current
3M Cottage Grove 116 56134 Eurest,"10746 KEATS AVE S, COTTAGE GROVE, MN",44.79474791,-92.90367961,Compass,0
3M Enterprise 56053 Eurest,"2501 HUDSON RD BUILDING 222, MAPLEWOOD, MN",44.95229199,-92.99525696,Compass,0
3M Innovation Center 278 56059 Eurest,"2501 HUDSON RD BUILDING 222, MAPLEWOOD, MN",44.95229199,-92.99525696,Compass,0
3M Menomonie,"1425 STOKKE PKWY, MENOMONIE, WI",44.89923898,-91.88370697,Compass,0
3M Skyway Lounge 225 56055 Eurest,"2501 HUDSON RD BUILDING 222, MAPLEWOOD, MN",44.95229199,-92.99525696,Compass,0
3M Store 57937 Eurest,"6103 FARINON, SAN ANTONIO, TX",29.55516501,-98.60022003,Compass,0
3M Store Austin 56328 Eurest,"13011 MCCALLEN PASS, AUSTIN, TX",30.41020999,-97.66176396,Compass,0
3M THS 57110 Eurest,"2400 YORKMONT RD. CC2 - THIRD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
45 18 Court Sq LLC 61312 Flik,"45-18 COURT SQUARE, LONG ISLAND CITY, NY",40.74584985,-73.94376437,Compass,0
49'ers Cafe,"4949 CENTENNIAL BLVD, SANTA CLARA, CA",37.40370148,-121.9685293,Compass,0
499 Taproot (BAMCO),"409 ILLINOIS ST, SAN FRANCISCO, CA",37.766655,-122.387501,Compass,0
49ers Club 3 44376 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Club 4 44377 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers General Concessions 44379 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Group Sales 44370 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Hospitality Village 47507 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Management 44369 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Specialty Concessions 44380 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Stadium Club Bar 44373 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Suites 44371 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Theater Boxes 44378 Levy,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
49ers Warehouse,"4900 MARIE P DEBARTOLO WAY, SANTA CLARA, CA",37.40315801,-121.969742,Compass,0
4K Center 54768 SSC,"PO BOX 159, COMBINED LOCKS, WI",44.26973,-88.29331,Compass,0
525 West Monroe 59709 Flik,"525 WEST MONROE STREET, CHICAGO, IL",41.880242,-87.63997596,Compass,0
5424 A19 Los Angeles 56483 Eurest Services,"5760 W 96TH STREET, LOS ANGELES, CA",33.94882601,-118.383153,Compass,0
5485 OD Cincinnati 43682 Eurest,"4545 CREEK ROAD, CINCINNATI, OH",39.257941,-84.38295497,Compass,0
55 East Monroe,"55 E MONROE ST LL1, CHICAGO, IL",41.88029401,-87.62566001,Compass,0
5559 A19 San Angelo 56481 Eurest Services,"3348 PULLIAM STREET, SAN ANGELO, TX",31.47532001,-100.390591,Compass,0
5559 OD S Angelo 43672 Eurest,"3348 PULLIAM STREET, SAN ANGELO, TX",31.47532001,-100.390591,Compass,0
5561 A19 Somerville 56449 Eurest Services,"555 US HIGHWAY 22 W, SOMERVILLE, NJ",40.58879028,-74.64116104,Compass,0
5568 OD Rynhm 325 (Eurest Services),"325 PARAMOUNT DR, RAYNHAM, MA",41.89840541,-71.03107372,Compass,0
5619 NFM Labor Only,"7500 CENTURION PARKWAY, JACKSONVILLE, FL",30.23887501,-81.546947,Compass,0
5619 OD Jacksonville (Eurest Services),"7500 CENTURION PKWY, JACKSONVILLE, FL",30.23887501,-81.546947,Compass,0
6472 A19 San Diego 56484 Eurest Services,"3210 MERRYFIELD ROW, SAN DIEGO, CA",32.90092299,-117.235011,Compass,0
6626 OD SPRNGHOUSE (Eurest Services),"1400 MCKEAN RD, SPRING HOUSE, PA",40.19243211,-75.21319512,Compass,0
6642 A19 Baldwin Park 56485 Eurest Services,"15715 ARROW HIGHWAY, BALDWIN PARK, CA",34.10768902,-117.936534,Compass,0
6690 OD Lancaster 43576 Eurest Services,"1838 COLONIAL VILLAGE LANE, LANCASTER, PA",40.04970198,-76.238808,Compass,0
6792 A19 Vacaville 56491 Eurest Services,"700 EUBANKS DRIVE, VACAVILLE, CA",38.39879102,-121.960829,Compass,0
7077 OC Rockville (Eurest Services),"1700 ROCKVILLE PIKE, ROCKVILLE, MD",39.06189801,-77.12268597,Compass,0
7363 A19 Lititz 56464 Eurest Services,"400 W LINCOLN AVENUE, LITITZ, PA",40.160476,-76.31725699,Compass,0
7384 A19 Shepherdsville 56478 Eurest Services,"925 CONESTOGA PARKWAY, SHEPHERDSVILLE, KY",38.00501202,-85.70666803,Compass,0
7429 A19 New York 56458 Eurest Services,"601 W 26TH STREET, NEW YORK, NY",40.75133698,-74.00664096,Compass,0
7452 A19 Irving 56482 Eurest Services,"3041 SKYWAY CIRCLE N, IRVING, TX",32.87421699,-96.98503198,Compass,0
7461 B Orlando HPI (Eurest Services),"13901 MEDICAL CITY DR, ORLANDO, FL",28.36520901,-81.285095,Compass,0
75 Calhoun Admin Bldg (SSC Sector),"75 CALHOUN ST, CHARLESTON, SC",32.78802563,-79.93076293,Compass,0
75 Chestnut Ridge Cafe (B & I),"75 CHESTNUT RIDGE RD, MONTVALE, NJ",41.05197799,-74.06747799,Compass,0
75 Hayden 53017 Flik,"75 HAYDEN AVE., LEXINGTON, MA",42.42425597,-71.24104593,Compass,0
7500 York Cooperative,"7500 YORK AVE, EDINA, MN",44.86662898,-93.32271504,Compass,0
7623 A19 Miramar 56469 Eurest Services,"3260 EXECUTIVE WAY, MIRAMAR, FL",25.97731341,-80.28620232,Compass,0
7743 A19 Los Angeles 56486 Eurest Services,"10990 WILSHIRE BLVD STE 1200, LOS ANGELES, CA",34.05750799,-118.447141,Compass,0
7833 OD WC 1302 (Eurest Services),"1302 WRIGHTS LANE E, WEST CHESTER, PA",39.98762871,-75.57202173,Compass,0
7836 A19 Palm Beach Gardens 56471 Eurest Services,"4500 RIVERSIDE DRIVE, PALM BEACH GARDENS, FL",26.83364202,-80.09677197,Compass,0
7896 OC DENVER 43618 Eurest Services,"2135 S CHERRY STREET, DENVER, CO",39.677821,-104.93445,Compass,0
8221 A19 Colorado Springs 56489 Eurest Services,"1713 JET STREAM DRIVE, COLORADO SPRINGS, CO",38.99667599,-104.796721,Compass,0
8221 OD C Spring 1713 (Eurest Services),"1713 JET STREAM DR, COLORADO SPRINGS, CO",38.99667599,-104.796721,Compass,0
828 Winter Street 53020 Flik,"828 WINTER STREET, WALTHAM, MA",42.40186589,-71.27827054,Compass,0
8304 OC ST Petersburg 10901 RO 55460 Eurest Services,"10901 ROOSEVELT BLVD NORTHDRIV, SAINT PETERSBURG, FL",27.87269199,-82.64851004,Compass,0
851 Milk & Honey Bowie,"12500 FAIRWOOD PKWY, BOWIE, MD",38.96441312,-76.78774428,Compass,0
90 State Street (B & I),"90 STATE ST, ALBANY, NY",42.64965804,-73.75328403,Compass,0
9040 A19 Fremont 56492 Eurest Services,"47703-47737 FREMONT BLVD, FREMONT, CA",37.472201,-121.94159,Compass,0
9044 A19 Tampa 56472 Eurest Services,"8800 GRAND OAK CIRCLE, TAMPA, FL",28.07287199,-82.35572999,Compass,0
9059 OC San Diego 56435 Eurest Services,"5644 KEARNY MESA RD, SAN DIEGO, CA",32.83773098,-117.139489,Compass,0
9110 A19 Pennington 56453 Eurest Services,"1800 AMERICAN BLVD HOPEWELL, PENNINGTON, NJ",40.29918598,-74.80890401,Compass,0
9113 A19 Irvine 56487 Eurest Services,"33 TECHNOLOGY DRIVE, IRVINE, CA",33.65488101,-117.740989,Compass,0
9148 B Plymouth Meeting (Eurest Services),"531 PLYMOUTH R, PLYMOUTH MEETING, PA",40.11227599,-75.29788002,Compass,0
9157 OC Draper Megadyne,"11506 STATE ST, DRAPER, UT",40.54247499,-111.892123,Compass,0
9162 OC Plainview Johnson and Johnson,"245 NEWTOWN ROAD, PLAINVIEW, NY",40.78536532,-73.45046447,Compass,0
9164 A19 Santa Ana 56488 Eurest Services,"1700 E ST ANDREW PL, SANTA ANA, CA",33.72153201,-117.845189,Compass,0
9164 OD Santa Ana,"1700 E SAINT ANDREW PL, SANTA ANA, CA",33.72153201,-117.845189,Compass,0
9166 B Cottonwood (SSC Sector),"510 COTTONWOOD DR, MILPITAS, CA",37.40410902,-121.911465,Compass,0
9166 NFM Milpitas,"510 COTTONWOOD DR, MILPITAS, CA",37.40410902,-121.911465,Compass,0
9166 OD Milpitas,"510 COTTONWOOD DR, MILPITAS, CA",37.40410902,-121.911465,Compass,0
9168 OC Markham 47997 Eurest,"1307 ALLEN DRIVE, TROY, MI",42.54482801,-83.12602203,Compass,0
9217 OC Clearwater (Eurest Services),"311 PARK PLACE BLVD, CLEARWATER, FL",27.96245898,-82.72388204,Compass,0
9218 OC Boise,"1070 N CURTIS RD SUITE 140, BOISE, ID",43.61415798,-116.252868,Compass,0
9228 A19 South San Francisco 56494 Eurest Services,"5000 SHORELINE COURT, SOUTH SAN FRANCISCO, CA",37.670208,-122.388492,Compass,0
9229 A19 Cherry Hill 56452 Eurest Services,"1820 CHAPEL HILL RD., CHERRY HILL, NJ",39.93497401,-75.02877701,Compass,0
9325 A19 San Francisco 56495 Eurest Services,"333 BRYANT STREET, UNIT 160, SAN FRANCISCO, CA",37.78383601,-122.392072,Compass,0
9325 NFM Health Tech,"333 BRYANT, SAN FRANCISCO, CA",37.78383601,-122.392072,Compass,0
9360 A19 Orlando 56470 Eurest Services,"13901 MEDICAL CITY DRIVE, ORLANDO, FL",28.36520901,-81.285095,Compass,0
9387 OC Spokane,"704 N SUPERIOR ST SUITE A, SPOKANE, WA",47.6633467,-117.3938962,Compass,0
9388 OC SSeattle 56434 Eurest Services,"1701 MINOR AVE, SEATTLE, WA",47.61628499,-122.330353,Compass,0
9390 A19 South San Francisco 56496 Eurest Services,"611 GATEWAY BLVD, SUITE 510, SOUTH SAN FRANCISCO, CA",37.659148,-122.400396,Compass,0
9392 OC Oklahoma City 47971 Eurest,"501 N WALKER STREET, OKLAHOMA CITY, OK",35.47236398,-97.52180302,Compass,0
9411 A19 Redwood City 56497 Eurest Services,"130 SHORELINE DRIVE, REDWOOD CITY, CA",37.52149099,-122.260511,Compass,0
9411 B Redwood City Auris 56065 Eurest,"130 SHORELINE DRIVE, REDWOOD CITY, CA",37.52149099,-122.260511,Compass,0
9421 A19 Santa Clara 56498 Eurest Services,"5490 GREAT AMERICA PARKWAY, SANTA CLARA, CA",37.41428,-121.978321,Compass,0
9421 AC Santa Clara 5490 56061 Eurest,"5490 GREAT AMERICA PARKWAY, SANTA CLARA, CA",37.41428,-121.978321,Compass,0
9421 B Santa Clara 5490 56060 Eurest,"5490 GREAT AMERICA PARKWAY, SANTA CLARA, CA",37.41428,-121.978321,Compass,0
9421 NFM Santa Clara 5490 56063 Eurest,"5490 GREAT AMERICA PARKWAY, SANTA CLARA, CA",37.41428,-121.978321,Compass,0
9421 OD Santa Clara 5490 56062 Eurest,"5490 GREAT AMERICA PARKWAY, SANTA CLARA, CA",37.41428,-121.978321,Compass,0
9617 LA Beauty 6080 Center Dr 56064 Eurest,"6080 CENTER DRIVE 3RD FLR, LOS ANGELES, CA",33.97645402,-118.391831,Compass,0
"A & B Vending Co., Inc.- VENDLINK","50 NW SALEM ST, WAKEFIELD, MA",42.50927428,-71.06662045,Compass,0
A & H Vending Company,"212 2ND ST NE, EAST GRAND FORKS, MN",47.92616898,-97.01624099,Compass,0
A & S Canteen Corrections,"165 ANDREW ST STE 300, STOCKBRIDGE, GA",33.50006801,-84.23720901,Compass,0
A Anthony Corp AU 57334 Eurest,"800 VALLEY PLAZA SUITE 8, JOHNSON CITY, NY",42.12072043,-75.98008035,Compass,0
A Anthony Corp IU 57341 Eurest,"800 VALLEY PLAZA, SUITE 8, JOHNSON CITY, NY",42.12072043,-75.98008035,Compass,0
A C Williams Elementary 54254 SSC,"615 CULVER STREET, COMMERCE, TX",33.234058,-95.88595702,Compass,0
A Frungillo RVP 29136,"285 MADISON AVE, MADISON, NJ",40.77427401,-74.44033103,Compass,0
A Kantawala 63008 Bon Appetit,"13826 MAGNOLIA MANOR DR., CYPRESS, TX",29.976474,-95.67126798,Compass,0
A Living Phase 123,"400 NORTHRIDGE ROAD, SANDY SPRINGS, GA",33.98335199,-84.34640702,Compass,0
A New Leaf 55962 Flik,"868 EAST UNIVERSITY DRIVE, MESA, AZ",33.4225494,-111.8119815,Compass,0
A Pacchioni DM HCG Overhead,"1000 WASHINGTON STREET, BOSTON, MA",42.3459156,-71.06457476,Compass,0
A Palomba DMF 58740 Flik,"2567 STATE RT 57, STEWARTSVILLE, NJ",40.71650698,-75.08414602,Compass,0
A Palomba DSO 58741 Flik,"2567 STATE RT 57, STEWARTSVILLE, NJ",40.71650698,-75.08414602,Compass,0
A Team - Westchester,"511 BENEDICT AVE, TARRYTOWN, NY",41.0660362,-73.83646285,Compass,0
A Team Chicago 60032 Flik,"155 N WACKER DR, STE 27-100, CHICAGO, IL",41.884867,-87.63619304,Compass,0
A. Caravano - 4042 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
A. O. Fox Hospital,"1 NORTON AVE, ONEONTA, NY",42.45784288,-75.05336515,Compass,0
A.G. Rhodes at Wesley Woods (Unidine),"1819 CLIFTON RD. NE, ATLANTA, GA",33.80668301,-84.33093503,Compass,0
A.G. Rhodes of Atlanta (Unidine),"350 BOULEVARD SE, ATLANTA, GA",33.74503001,-84.36724301,Compass,0
A.G. Rhodes of Cobb (Unidine),"900 WYLIE RD. SE, MARIETTA, GA",33.929827,-84.50708299,Compass,0
A.H. Hermel Food & Vending Company,"HWY 22 N RR 5, MANKATO, MN",44.15337772,-93.94912605,Compass,0
A.O. Fox Memorial Hospital (Crothall),"1 NORTON AVE, ONEONTA, NY",42.45784288,-75.05336515,Compass,0
A.O. Smith (5-Star),"500 LINDAHL PKWY, ASHLAND CITY, TN",36.24048836,-87.0227573,Compass,0
A/P Audit 19153,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
A/P Central Billing,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
A00 Sector Initiative - 8711,"901 W JACKSON ST, SHELBYVILLE, TN",35.47949417,-86.47752509,Compass,0
AAA Hamilton,"700 HORIZON DR, HAMILTON, NJ",40.1985778,-74.64768269,Compass,0
AAA Heathrow FL,"1000 AAA DR, HEATHROW, FL",28.76927026,-81.36219954,Compass,0
AAC ALAE Lease 57586 Eurest Services,"800 VALLEY PLAZA SUITE 8, JOHNSON CITY, NY",42.12072043,-75.98008035,Compass,0
AAC Extract Offset 58620 Corporate Income,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AAC Operating 58646 Eurest Services,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AAL - Thrivent Financial,"4321 N BALLARD RD, APPLETON, WI",44.30575799,-88.38701099,Compass,0
AARP 60201 Seasons,"601 E STREET NW, WASHINGTON, DC",38.89636673,-77.02021327,Compass,0
AARP Gratis Coffee 62459 Seasons,"601 E STREET NW, WASHINGTON, DC",38.89636673,-77.02021327,Compass,0
AARP Gratis Concessions 62460 Seasons,"601 E STREET NW, WASHINGTON, DC",38.89636673,-77.02021327,Compass,0
AARP Gratis R&M 62461 Seasons,"601 E STREET NW, WASHINGTON, DC",38.89636673,-77.02021327,Compass,0
ABB South Boston,"2135 PHILPOTT RD, SOUTH BOSTON, VA",36.67340601,-78.92239399,Compass,0
ABM Contract Acquisition 59399 Crothall,"1500 LIBERTY RIDGE DR STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
ABP #10057  The Shops at Liberty Place 10057 (MCP DO NOT MAP DCNs),"180 WASHINGTON AVE. EXTENSION, ALBANY, NY",42.69852835,-73.85371423,Compass,0
ABP #10533 Church Park - CLOSING 10533 (MCP DO NOT MAP DCNs),"2501 KENTUCKY AVE., PADUCAH, KY",37.07403998,-88.62705101,Compass,0
ABP Rebates* - 16629 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ABP Ritazza Equ - 4693 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AC Custom Catering dba Reds Foods,"7437 SCOTT AVE, BELL GARDENS, CA",33.96319402,-118.143963,Compass,0
ACC Tampa - 47957,"2202 N W SHORE BLVD, TAMPA, FL",27.961073,-82.525774,Compass,0
ACCOUNTING AND FINANCE 88005 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ACE Center Bev,"800 RIDGE PIKE, LAFAYETTE HILL, PA",40.07225702,-75.257565,Compass,0
ACMC San Leandro Hospital,"13855 E 14TH ST, SAN LEANDRO, CA",37.71238901,-122.14343,Compass,0
ACRWN Admin 55243 Levy,"1801 W INTERNATIONAL SPEEDWAY, DAYTONA BEACH, FL",29.18621899,-81.068371,Compass,0
ACRWN Management 55244 Levy,"1801 W INTERNATIONAL SPEEDWAY, DAYTONA BEACH, FL",29.18621899,-81.068371,Compass,0
ACU Hilton GNG,"1600 CAMPUS CT, ABILENE, TX",32.46977901,-99.70909997,Compass,0
ACV MISC FOODS - 25238 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ACV RVP 25237 Bon Appetit,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ADOC Contract OH,"11225 N 28TH DR STE D 204, PHOENIX, AZ",33.58889062,-112.1192772,Compass,0
ADT,"10620 KEMP FAIN LN, KNOXVILLE, TN",35.95641101,-84.15561303,Compass,0
ADT (Eurest),"1501 YAMATO RD, BOCA RATON, FL",26.39528998,-80.11766504,Compass,0
ADT Irving,"6021 CONNECTION DR, IRVING, TX",32.89530301,-96.96815904,Compass,0
ADTRT Admin 58046 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
ADTRT Concert and Other Merchandise 58049 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
ADTRT ECommerce Retail 58051 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
ADTRT Management 58047 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
ADTRT Merchandise Sales 58048 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
ADTRT Offsite Retail 58050 Levy,"506 CONGRESS AVENUE SUITE 100, AUSTIN, TX",30.26760398,-97.74345198,Compass,0
AEG Investment 61469 Corporate Income,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AEP Gahanna 62795 Eurest,"700 MORRISON RD, GAHANNA, OH",39.99899801,-82.85542696,Compass,0
AES Main (SSC Sector),"1000 E DAVIS AVE, ALVARADO, TX",32.40331601,-97.19987499,Compass,0
AG Processing (AGP),"12700 W. DODGE RD., OMAHA, NE",41.26411302,-96.11292898,Compass,0
AG Processing 51365 Canteen,"12700 W. DODGE RD., OMAHA, NE",41.26411302,-96.11292898,Compass,0
AGP Chicago Dining Room 36265 Levy,"835 NORTH MICHIGAN AVENUE, CHICAGO, IL",41.89800199,-87.622913,Compass,0
AGP Chicago Management 33942 Levy,"835 NORTH MICHIGAN AVENUE, CHICAGO, IL",41.89800199,-87.622913,Compass,0
AGP Chicago Warehouse 56368 Levy,"835 NORTH MICHIGAN AVENUE, CHICAGO, IL",41.89800199,-87.622913,Compass,0
AGP NY Dining Room 36266 Levy,"609 5TH AVENUE, NEW YORK, NY",40.75771753,-73.97759373,Compass,0
AGP New York Management 33943 Levy,"609 5TH AVENUE, NEW YORK, NY",40.75771753,-73.97759373,Compass,0
AGP New York Warehouse 56369 Levy,"609 5TH AVENUE, NEW YORK, NY",40.75771753,-73.97759373,Compass,0
AHC Centra Care-Rockville (Crothall),"750 ROCKVILLE PIKE, ROCKVILLE, MD",39.07856001,-77.14049903,Compass,0
AHMC Whittier Hospital MedCtr (Crothall),"9080 COLIMA RD, WHITTIER, CA",33.950385,-118.004631,Compass,0
AIG 28 Liberty 56028 RA,"28 LIBERTY STREET, NEW YORK, NY",40.70797358,-74.00889226,Compass,0
AIG 30 Hudson 56029 RA,"1271 AVENUE OF THE AMERICAN 40, NEW YORK, NY",40.76047442,-73.98024635,Compass,0
AIG CDR Midtown 56026 RA,"1271 AVENUE OF THE AMERICAN 40, NEW YORK, NY",40.76047442,-73.98024635,Compass,0
AIG Midtown 12th FL Market 56933 RA B&I,"1271 AVENUE OF THE AMERICAN 40, NEW YORK, NY",40.76047442,-73.98024635,Compass,0
AIG Midtown 38th FL Market 56934 RA B&I,"1271 AVENUE OF THE AMERICAN 40, NEW YORK, NY",40.76047442,-73.98024635,Compass,0
AIG Pantry Midtown 56027 RA,"1271 AVENUE OF THE AMERICAN 40, NEW YORK, NY",40.76047442,-73.98024635,Compass,0
AIP Wilshire Temple 59364 Wolfgang Puck,"3663 WILSHIRE BLVD, LOS ANGELES, CA",34.06265598,-118.304742,Compass,0
AIRBNB 650 Townsend,"650 TOWNSEND ST, SAN FRANCISCO, CA",37.77102599,-122.403561,Compass,0
AIRBNB 650 Townsend Breakroom,"650 TOWNSEND ST, SAN FRANCISCO, CA",37.77102599,-122.403561,Compass,0
AIRBNB 888 5th Flr,"888 BRANNAN ST, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB 888 Breakroom,"888 BRANNAN ST, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB 888 Cafe,"888 BRANNAN ST, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB 999 Breakroom,"888 BRANNAN S, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB 999 Cafe,"888 BRANNAN ST, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB Catering,"888 BRANNAN STREET, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AIRBNB Overhead,"888 BRANNAN ST, SAN FRANCISCO, CA",37.77202302,-122.405201,Compass,0
AKUSA-AFC Coffee,"500 W 36TH AVE 4TH FL, ANCHORAGE, AK",61.1877447,-149.8924932,Compass,0
AL Cyber Tech THS 61654 Flik,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ALE Building (SSC Sector),"1002 SE 14TH ST, BENTONVILLE, AR",36.35606409,-94.19862753,Compass,0
AM Holdings Main and Elm 58911 Flik,"695 EAST MAIN STREET, STAMFORD, CT",41.05364498,-73.53016103,Compass,0
AMEX Centurion Lounge Houston IAH,"3870 N TERMINAL RD, HOUSTON, TX",29.98619901,-95.33497102,Compass,0
AMEX Centurion Lounge LGA,"LGA CENTRAL TERMINAL W 3RD FL, FLUSHING, NY",40.77362808,-73.875466,Compass,0
AMEX Centurion Lounge Miami,"5200 NW 21ST ST, MIAMI, FL",25.80041101,-80.28072901,Compass,0
AMEX Centurion Lounge PHL,"PHILADELPHIA INTERNATIONAL AIRPORT, PHILADELPHIA, PA",39.8747,-75.25192,Compass,0
AMEX Centurion Lounge San Francisco,"SFO - TERMINAL 3 BOARDING AREA F, SAN FRANCISCO, CA",37.64613757,-122.406821,Compass,0
AMEX Centurion Studio Seattle,"17801 INTERNATIONAL BLVD, SEATTLE, WA",47.44359335,-122.3022015,Compass,0
AMEX DCA THS 62283 Flik,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AMEX Dallas Airport - Centurion Lounge,"DFW TERMINAL D, DALLAS, TX",32.89752,-97.041,Compass,0
AMEX Events,"5757 WAYNE NEWTON BLVD, LAS VEGAS, NV",36.08441298,-115.150339,Compass,0
AMEX Las Vegas - Centurion Club,"LAS - 5757 WAYNE NEWTON BLVD, LAS VEGAS, NV",36.08011,-115.14319,Compass,0
AMF 12474,"8100 AMF DR, MECHANICSVILLE, VA",37.623569,-77.36447597,Compass,0
AMZ 1 52502 Eurest,"130 TERRY AVE N CRICKET BUILDI, SEATTLE, WA",47.61898772,-122.337115,Compass,0
AMZN Tower 333 Cafe 53170 Eurest,"333 108TH AVE NE, BELLEVUE, WA",47.613482,-122.196924,Compass,0
ANC Janitorial 56979 Eurest,"5000 W INTERNATIONAL AIRPORT R, ANCHORAGE, AK",61.17366829,-149.9811579,Compass,0
AO Fox Hospital POM 59738 Crothall,"1 NORTON AVE, ONEONTA, NY",42.45784288,-75.05336515,Compass,0
AO Smith - SC,"25589 HWY 1 N, MC BEE, SC",34.4860915,-80.24788615,Compass,0
AOCF - 4342 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
AOH Espresso,"1 SPINE RD, PRUDHOE BAY, AK",70.2437829,-148.5886779,Compass,0
AOH Janitorial,"PO BOX 340038, PRUDHOE BAY, AK",70.30754,-148.6104,Compass,0
AR - HRC,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
ARE Gateway 53122 Bon Appetit,"685 GATEWAY BOULEVARD, SOUTH SAN FRANCISCO, CA",37.65822734,-122.3983308,Compass,0
ARE Gateway Pre Opening 57946 Bon Appetit,"685 GATEWAY BOULEVARD, SOUTH SAN FRANCISCO, CA",37.65822734,-122.3983308,Compass,0
ARM Inc,"5707 SOUTHWEST PKWY, AUSTIN, TX",30.244095,-97.84453798,Compass,0
ARR Coastal - ESS 21664,"201 POST RD, ANCHORAGE, AK",61.22033177,-149.8586075,Compass,0
ARR Denali,"201 POST RD, ANCHORAGE, AK",61.22033177,-149.8586075,Compass,0
ARR Food Service 21630,"201 POST RD, ANCHORAGE, AK",61.22033177,-149.8586075,Compass,0
ARR Glacier Discovery,"201 POST RD, ANCHORAGE, AK",61.22033177,-149.8586075,Compass,0
ARR Janitorial 21629,"201 POST RD, ANCHORAGE, AK",61.22033177,-149.8586075,Compass,0
ARRIS OCS - CulinArt,"101 TOURNAMENT DR, HORSHAM, PA",40.201836,-75.16267104,Compass,0
AS Compass BA 61330 Corporate Indirect,"980 N MICHIGAN AVENUE SUITE 40, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
ASC HC Mt Pleasant 52789 TouchPoint,"10180 WASHINGTON AVE., MOUNT PLEASANT, WI",42.72104998,-87.91001398,Compass,0
